player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Alex Král,ES,/en/players/e717705a/Alex-Kral,0.94,e717705a,https://fbref.com/req/202302030/images/headshots/e717705a_2022.jpg,ES,/en/players/e717705a/Alex-Kral,0.6,e717705a
Santi Comesaña,VI,/en/players/5ae499d0/Santi-Comesana,0.92,5ae499d0,https://fbref.com/req/202302030/images/headshots/5ae499d0_2022.jpg,VI,/en/players/5ae499d0/Santi-Comesana,-0.21,5ae499d0
Martín Zubimendi,RE,/en/players/3ee0dd59/Martin-Zubimendi,0.9,3ee0dd59,https://fbref.com/req/202302030/images/headshots/3ee0dd59_2022.jpg,RE,/en/players/3ee0dd59/Martin-Zubimendi,-0.42,3ee0dd59
Javi Puado,ES,/en/players/2683eda7/Javi-Puado,0.9,2683eda7,https://fbref.com/req/202302030/images/headshots/2683eda7_2022.jpg,ES,/en/players/2683eda7/Javi-Puado,1.39,2683eda7
Óscar Valentín,RA,/en/players/592f3158/Oscar-Valentin,0.9,592f3158,https://fbref.com/req/202302030/images/headshots/592f3158_2022.jpg,RA,/en/players/592f3158/Oscar-Valentin,-0.71,592f3158
Manuel Fuster,LA,/en/players/618f396a/Manuel-Fuster,0.89,618f396a,https://fbref.com/req/202302030/images/headshots/618f396a_2022.jpg,LA,/en/players/618f396a/Manuel-Fuster,-0.04,618f396a
Ferrán Torres,BA,/en/players/9e1035f8/Ferran-Torres,0.87,9e1035f8,https://fbref.com/req/202302030/images/headshots/9e1035f8_2022.jpg,BA,/en/players/9e1035f8/Ferran-Torres,0.84,9e1035f8
Adri Embarba,RA,/en/players/db8f0eba/Adri-Embarba,0.87,db8f0eba,https://fbref.com/req/202302030/images/headshots/db8f0eba_2022.jpg,RA,/en/players/db8f0eba/Adri-Embarba,1.28,db8f0eba
Diego Rico,GE,/en/players/d9ba39fc/Diego-Rico,0.82,d9ba39fc,https://fbref.com/req/202302030/images/headshots/d9ba39fc_2022.jpg,GE,/en/players/d9ba39fc/Diego-Rico,-0.34,d9ba39fc
Moi Gómez,OS,/en/players/5a626448/Moi-Gomez,0.81,5a626448,https://fbref.com/req/202302030/images/headshots/5a626448_2022.jpg,OS,/en/players/5a626448/Moi-Gomez,-0.49,5a626448
Yangel Herrera,GI,/en/players/5083a734/Yangel-Herrera,0.81,5083a734,https://fbref.com/req/202302030/images/headshots/5083a734_2022.jpg,GI,/en/players/5083a734/Yangel-Herrera,-0.68,5083a734
Yeray Álvarez,AT,/en/players/3ecc11d8/Yeray-Alvarez,0.81,3ecc11d8,https://fbref.com/req/202302030/images/headshots/3ecc11d8_2022.jpg,AT,/en/players/3ecc11d8/Yeray-Alvarez,-0.65,3ecc11d8
Thierry Correia,VA,/en/players/c78b352d/Thierry-Correia,0.81,c78b352d,https://fbref.com/req/202302030/images/headshots/c78b352d_2022.jpg,VA,/en/players/c78b352d/Thierry-Correia,0.27,c78b352d
Abde Ezzalzouli,BE,/en/players/bed68338/Abde-Ezzalzouli,0.79,bed68338,https://fbref.com/req/202302030/images/headshots/bed68338_2022.jpg,BE,/en/players/bed68338/Abde-Ezzalzouli,3.04,bed68338
Rubén García,OS,/en/players/5c96b017/Ruben-Garcia,0.77,5c96b017,https://fbref.com/req/202302030/images/headshots/5c96b017_2022.jpg,OS,/en/players/5c96b017/Ruben-Garcia,-0.24,5c96b017
Unai Gómez,AT,/en/players/37db6cae/Unai-Gomez,0.77,37db6cae,https://fbref.com/req/202302030/images/headshots/37db6cae_2022.jpg,AT,/en/players/37db6cae/Unai-Gomez,0.53,37db6cae
Yuri Berchiche,AT,/en/players/b6e50615/Yuri-Berchiche,0.76,b6e50615,https://fbref.com/req/202302030/images/headshots/b6e50615_2022.jpg,AT,/en/players/b6e50615/Yuri-Berchiche,0.15,b6e50615
Brahim Díaz,RE,/en/players/407feb71/Brahim-Diaz,0.74,407feb71,https://fbref.com/req/202302030/images/headshots/407feb71_2022.jpg,RE,/en/players/407feb71/Brahim-Diaz,0.11,407feb71
Olasagasti,RE,/en/players/3d99999d/Olasagasti,0.74,3d99999d,https://fbref.com/req/202302030/images/headshots/3d99999d_2022.jpg,RE,/en/players/3d99999d/Olasagasti,-0.24,3d99999d
Vinicius Júnior,RE,/en/players/7111d552/Vinicius-Junior,0.73,7111d552,https://fbref.com/req/202302030/images/headshots/7111d552_2022.jpg,RE,/en/players/7111d552/Vinicius-Junior,3.17,7111d552
William Carvalho,BE,/en/players/dee86451/William-Carvalho,0.71,dee86451,https://fbref.com/req/202302030/images/headshots/dee86451_2022.jpg,BE,/en/players/dee86451/William-Carvalho,-1.02,dee86451
Sergio Camello,RA,/en/players/873619c6/Sergio-Camello,0.7,873619c6,https://fbref.com/req/202302030/images/headshots/873619c6_2022.jpg,RA,/en/players/873619c6/Sergio-Camello,0.82,873619c6
Daniel Parejo,VI,/en/players/7460ca0d/Daniel-Parejo,0.7,7460ca0d,https://fbref.com/req/202302030/images/headshots/7460ca0d_2022.jpg,VI,/en/players/7460ca0d/Daniel-Parejo,-0.94,7460ca0d
Mikel Jauregizar,AT,/en/players/2f5c78ca/Mikel-Jauregizar,0.7,2f5c78ca,https://fbref.com/req/202302030/images/headshots/2f5c78ca_2022.jpg,AT,/en/players/2f5c78ca/Mikel-Jauregizar,-0.77,2f5c78ca
Saúl Ñíguez,SE,/en/players/c14bc029/Saul-Niguez,0.7,c14bc029,https://fbref.com/req/202302030/images/headshots/c14bc029_2022.jpg,SE,/en/players/c14bc029/Saul-Niguez,-0.54,c14bc029
Roberto López,LE,/en/players/2a8c9f98/Roberto-Lopez,0.7,2a8c9f98,https://fbref.com/req/202302030/images/headshots/2a8c9f98_2022.jpg,LE,/en/players/2a8c9f98/Roberto-Lopez,-0.62,2a8c9f98
Djibril Sow,SE,/en/players/4c6facae/Djibril-Sow,0.69,4c6facae,https://fbref.com/req/202302030/images/headshots/4c6facae_2022.jpg,SE,/en/players/4c6facae/Djibril-Sow,-0.49,4c6facae
Iglesias,GE,/en/players/974322dc/Iglesias,0.69,974322dc,https://fbref.com/req/202302030/images/headshots/974322dc_2022.jpg,GE,/en/players/974322dc/Iglesias,0.26,974322dc
Sheraldo Becker,RE,/en/players/8eb55dbb/Sheraldo-Becker,0.68,8eb55dbb,https://fbref.com/req/202302030/images/headshots/8eb55dbb_2022.jpg,RE,/en/players/8eb55dbb/Sheraldo-Becker,3.59,8eb55dbb
Marc Roca,BE,/en/players/da27e268/Marc-Roca,0.67,da27e268,https://fbref.com/req/202302030/images/headshots/da27e268_2022.jpg,BE,/en/players/da27e268/Marc-Roca,-0.65,da27e268
Álex Berenguer,AT,/en/players/dc1c2fce/Alex-Berenguer,0.66,dc1c2fce,https://fbref.com/req/202302030/images/headshots/dc1c2fce_2022.jpg,AT,/en/players/dc1c2fce/Alex-Berenguer,1.18,dc1c2fce
Beñat Turrientes,RE,/en/players/068f4dec/Benat-Turrientes,0.65,068f4dec,https://fbref.com/req/202302030/images/headshots/068f4dec_2022.jpg,RE,/en/players/068f4dec/Benat-Turrientes,0.57,068f4dec
Rubén Peña,OS,/en/players/1f079188/Ruben-Pena,0.64,1f079188,https://fbref.com/req/202302030/images/headshots/1f079188_2022.jpg,OS,/en/players/1f079188/Ruben-Pena,0.47,1f079188
Kirian Rodríguez,LA,/en/players/9b130479/Kirian-Rodriguez,0.64,9b130479,https://fbref.com/req/202302030/images/headshots/9b130479_2022.jpg,LA,/en/players/9b130479/Kirian-Rodriguez,-0.57,9b130479
Iker Losada,BE,/en/players/41521385/Iker-Losada,0.64,41521385,https://fbref.com/req/202302030/images/headshots/41521385_2022.jpg,CE,/en/players/41521385/Iker-Losada,1.5,41521385
